id,gameId,name,publisher,platforms,preorder,price0,edition_prices,edition_names,hasRusVoice,hasRusText,subscriptions,url,releaseDate,genre,pegi,content,isDemo,imageCount
1266,PPSA02209,"KeyWe","Fireshine Games","PS4, PS5",Нет,879,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10001774,2021-09-27,"Casual",PEGI_3,"Стандартное издание",—,12
1267,CUSA20160,"Spiritfarer®: Farewell Edition","Thunder Lotus Games","PS4",Нет,875,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10000752,2020-08-17,"Action",PEGI_12,"Стандартное издание",—,16
1268,PPSA10596,"Ragnarock","WANADEV EURL","PS5",Нет,875,00 TL,"Ragnarock: 875,00 TL; Ragnarock Demo: Free","Ragnarock; Ragnarock Demo",Нет,Да,"",https://store.playstation.com/en-tr/concept/10003684,2023-02-22,"Music/Rhythm",PEGI_16,"Стандартное издание",—,14
1269,CUSA18510,"SUPERHOT: MIND CONTROL DELETE","Superhot","PS4",Нет,875,00 TL,"THE COMPLETE SUPERHOT BUNDLE: 1.749,00 TL; SUPERHOT ONE OF US BUNDLE: 1.399,00 TL; SUPERHOT: MIND CONTROL DELETE: 875,00 TL","THE COMPLETE SUPERHOT BUNDLE; SUPERHOT ONE OF US BUNDLE; SUPERHOT: MIND CONTROL DELETE",Нет,Да,"",https://store.playstation.com/en-tr/concept/10000397,2020-07-16,"Unique",PEGI_12,"Стандартное издание",—,16
1270,PPSA19487,"Thief Simulator VR: Greenview Street","PlayWay plc","PS5",Нет,875,00 TL,"Thief Simulator VR: Greenview Street: 875,00 TL; Thief Simulator VR: Prologue: Free","Thief Simulator VR: Greenview Street; Thief Simulator VR: Prologue",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10008991,2024-05-08,"Action",PEGI_7,"Стандартное издание",—,17
1271,PPSA15610,"Until You Fall","Schell Games LLC","PS5",Нет,875,00 TL,"Until You Fall: 875,00 TL; Until You Fall: 875,00 TL","Until You Fall; Until You Fall",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10000591,2023-06-15,"Action",PEGI_12,"Стандартное издание",—,15
1272,PPSA28111,"The House of Da Vinci VR","Blue Brain Games s.r.o.","PS5",Нет,875,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10013936,2025-04-30,"Adventure",PEGI_7,"Стандартное издание",—,17
1273,PPSA24743,"Wizard of Legend 2","Good Games Group, Inc.","PS5",Нет,875,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10011882,2025-06-12,"Action",PEGI_7,"Стандартное издание",—,15
1274,PPSA17219,"Disney Illusion Island Starring Mickey and Friends","Disney Interactive Studios","PS5",Нет,1.299,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10008711,2025-05-30,"Adventure",PEGI_7,"Стандартное издание",—,17
1275,PPSA15874,"Undead Citadel","DARK CURRY S.L.","PS5",Нет,681,85 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10008160,2025-06-26,"Action",PEGI_18,"Стандартное издание",—,14
1276,PPSA15732,"The Walking Dead: Destinies","GAMEMILL ENTERTAINMENT","PS4, PS5",Нет,1.749,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10008113,2023-11-16,"Action",PEGI_18,"Стандартное издание",—,17
1277,PPSA22405,"Garten of Banban 4","Feardemic","PS5",Нет,349,00 TL,"Garten of Banban 4: 349,00 TL; Garten of Banban 4: 349,00 TL","Garten of Banban 4; Garten of Banban 4",Нет,Да,"",https://store.playstation.com/en-tr/concept/10010730,2024-05-30,"Horror",PEGI_12,"Стандартное издание",—,15
1278,PPSA04341,"Avatar The Last Airbender: Quest for Balance","GAMEMILL ENTERTAINMENT","PS4, PS5",Нет,1.749,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10003264,2023-09-21,"Adventure",PEGI_12,"Стандартное издание",—,12
1279,PPSA04880,"Railway Empire 2","Kalypso Media GMBH","PS4, PS5",Нет,1.749,00 TL,"Railway Empire 2: 1.749,00 TL; Digital Deluxe Edition: 1.289,50 TL","Railway Empire 2; Digital Deluxe Edition",Да,Да,"",https://store.playstation.com/en-tr/concept/10003604,2023-05-24,"Strategy",PEGI_12,"Railway Empire 2 PS4 & PS5; 2 exclusive locomotive skins; 3 exclusive station skins; Exclusive company HQ skin; Digital Soundtrack",—,16
1280,PPSA26012,"Abiotic Factor","Playstack Limited","PS5",Нет,1.135,20 TL,"Abiotic Factor: Included; Supporter's Edition: 1.749,00 TL","Abiotic Factor; Supporter's Edition",Нет,Да,"PS Plus Extra",https://store.playstation.com/en-tr/concept/10012483,2025-07-22,"Adventure",PEGI_16,"Abiotic Factor; Supporter's Pack",—,16
1281,CUSA01765,"Prototype®2","Activision Blizzard Int'l BV","PS4",Нет,1.749,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/203587,2015-08-19,"Horror",PEGI_18,"Стандартное издание",—,7
1282,PPSA30138,"Fast & Furious: Arcade Edition","GAMEMILL ENTERTAINMENT","PS5",Нет,1.299,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10015155,2025-10-23,"Driving/Racing",PEGI_7,"Стандартное издание",—,18
1283,CUSA04843,"Plague Inc: Evolved","Ndemic Creations","PS4",Нет,220,66 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/217710,2016-05-30,"Strategy",PEGI_7,"Стандартное издание",—,11
1284,PPSA13283,"Zombie Army VR","REBELLION DEVELOPMENTS LTD","PS5",Нет,909,30 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10006184,2025-06-12,"Shooter",PEGI_18,"Стандартное издание",—,13
1285,PPSA33499,"PBA Pro Bowling 2026","Farsight Technologies","PS5",Нет,1.749,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10015043,2025-12-19,"Sport",PEGI_3,"Стандартное издание",—,18
1286,PPSA35067,"Speed Dates","Dolores Entertainment S.L.","PS5",Нет,141,35 TL,"Speed Dates PS4 EU: 141,35 TL; Speed Dates PS4 EU: 154,20 TL","Speed Dates PS4 EU; Speed Dates PS4 EU",Нет,Да,"",https://store.playstation.com/en-tr/concept/10017982,2026-02-12,"Adult",PEGI_12,"Стандартное издание",—,14
1287,CUSA30836,"Sam & Max: Beyond Time and Space","SKUNKAPE GAMES","PS4",Нет,699,00 TL,"Sam & Max: The Complete Trilogy: 1.749,00 TL; Sam & Max: Beyond Time and Space: 699,00 TL","Sam & Max: The Complete Trilogy; Sam & Max: Beyond Time and Space",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10003428,2022-09-13,"Adventure",PEGI_12,"Стандартное издание",—,16
1288,CUSA16223,"The Angry Birds Movie 2 VR: Under Pressure","XR Games Limited","PS4",Нет,649,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/234412,2019-08-06,"Adventure",PEGI_3,"Стандартное издание",—,12
1289,PPSA28752,"Of Lies and Rain","Castello Inc SRL","PS5",Нет,874,50 TL,"Of Lies and Rain: 874,50 TL; Of Lies and Rain: Free","Of Lies and Rain; Of Lies and Rain",Нет,Да,"",https://store.playstation.com/en-tr/concept/10014352,2025-11-04,"Shooter",PEGI_16,"Стандартное издание",—,16
1290,PPSA27765,"Agatha Christie - Death on the Nile","Microids","PS5",Нет,1.749,00 TL,"Agatha Christie's Deadly Voyages - 2 in 1: 2.099,30 TL; Agatha Christie - Death on the Nile: 1.749,00 TL","Agatha Christie's Deadly Voyages - 2 in 1; Agatha Christie - Death on the Nile",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10013650,2025-09-24,"Adventure",PEGI_12,"Стандартное издание",—,12
1291,PPSA16746,"Asterix & Obelix Slap Them All! 2","Microids","PS4, PS5",Нет,349,75 TL,"Asterix Maxi Collection: 1.049,70 TL; Asterix & Obelix Slap Them All! 2: 349,75 TL; Asterix Maxi Collection: 1.049,70 TL","Asterix Maxi Collection; Asterix & Obelix Slap Them All! 2; Asterix Maxi Collection",Нет,Да,"",https://store.playstation.com/en-tr/concept/10008504,2023-11-14,"Action",PEGI_7,"Стандартное издание",—,15
1292,PPSA08114,"Basketball Pinball","SUPER POWERUP GAMES, SOCIEDAD LIMITADA","PS4, PS5",Нет,105,00 TL,"Basketball Pinball: 105,00 TL; 4 in 1 Sports Bundle: 219,00 TL","Basketball Pinball; 4 in 1 Sports Bundle",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10005279,2022-06-02,"Arcade",PEGI_3,"Стандартное издание",—,16
1293,PPSA23120,"Ember Knights","Twin Sails Interactive","PS5",Нет,1.079,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10011030,2025-10-16,"Action",PEGI_7,"Стандартное издание",—,15
1294,PPSA34362,"Dungeon Of Dragon Knight REMAKE","Shanghai QuanYu Network Technology Co., Ltd.","PS5",Нет,863,20 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10017423,2026-08-10,"Role Playing Games",PEGI_7,"Стандартное издание",—,17
1295,PPSA32035,"Farm Manager World","ULTIMATE GAMES","PS5",Нет,1.079,00 TL,"Farm Manager World x Farm Manager 2022: 1.499,00 TL; Farm Manager World: 1.079,00 TL","Farm Manager World x Farm Manager 2022; Farm Manager World",Нет,Да,"",https://store.playstation.com/en-tr/concept/10016275,2026-03-26,"Strategy",PEGI_3,"Стандартное издание",—,17
1296,CUSA11593,"Farming Simulator 19 - Premium Edition","GIANTS SOFTWARE GMBH","PS4",Нет,1.299,00 TL,"Standard: 1.299,00 TL; Premium Edition: 2.149,00 TL; Farming Simulator 19 - Platinum Edition: 1.749,00 TL","Standard; Premium Edition; Farming Simulator 19 - Platinum Edition",Нет,Да,"",https://store.playstation.com/en-tr/concept/231872,2018-11-19,"Simulation",PEGI_3,"Farming Simulator 19; Farming Simulator 19 - Season Pass",—,15
1297,PPSA17161,"Box To The Beat VR","Khosouf Studio Middle East FZ LLC","PS5",Нет,849,00 TL,"Full Game: 849,00 TL; Box To The Beat VR - Demo: Free","Full Game; Box To The Beat VR - Demo",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10007964,2023-10-17,"Fitness",PEGI_7,"Стандартное издание",—,12
1298,PPSA02808,"Century: Age of Ashes","PLAYWING LTD","PS5",Нет,Free,"Century: Age of Ashes: Free; The Remnant Edition: Free; Century: Age of Ashes: Free","Century: Age of Ashes; The Remnant Edition; Century: Age of Ashes",Нет,Да,"",https://store.playstation.com/en-tr/concept/10000271,2022-09-26,"Action",PEGI_12,"Стандартное издание",—,16
1299,PPSA02377,"MotoGP™21","MILESTONE SRL","PS5",Нет,161,85 TL,"MotoGP™21: 161,85 TL; MotoGP™21: 161,85 TL","MotoGP™21; MotoGP™21",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10001934,2021-04-21,"Driving/Racing",PEGI_3,"Стандартное издание",—,17
1300,PPSA36530,"OFC - Ultimate Fighting Club","IORDER SRL","PS5",Нет,649,00 TL,"OFC - Ultimate Fighting Club: 649,00 TL; OFC - Ultimate Fighting Club: 183,75 TL","OFC - Ultimate Fighting Club; OFC - Ultimate Fighting Club",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10013216,2026-04-02,"Fighting",PEGI_16,"Стандартное издание",—,16
1301,PPSA28609,"Bendy: Lone Wolf - PS4 & PS5","JOEY DREW STUDIOS INC","PS4, PS5",Нет,849,00 TL,"Bendy: Lone Wolf - PS4 & PS5: 849,00 TL; Bendy: Ink Demon's Collection: 1.634,00 TL","Bendy: Lone Wolf - PS4 & PS5; Bendy: Ink Demon's Collection",Нет,Да,"",https://store.playstation.com/en-tr/concept/10014263,2025-08-15,"Action",PEGI_12,"Стандартное издание",—,16
1302,PPSA25045,"Reach","NDREAMS LTD","PS5",Нет,1.299,00 TL,"Reach: 1.299,00 TL; Reach Deluxe Edition: 1.749,00 TL; nDreams PSVR2 Bundle: 2.149,00 TL","Reach; Reach Deluxe Edition; nDreams PSVR2 Bundle",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10012024,2025-10-16,"Adventure",PEGI_12,"Стандартное издание",—,12
1303,PPSA30356,"Airplane Flight Simulator : Combat Zone","SC OVILEX SOFT SRL","PS4, PS5",Нет,849,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10015277,2025-07-23,"Shooter",PEGI_12,"Стандартное издание",—,13
1304,PPSA30247,"Virtua Fighter 5 R.E.V.O. World Stage Standard Edition","SEGA EUROPE LTD","PS5",Нет,849,00 TL,"Virtua Fighter 5 R.E.V.O. World Stage Standard Edition: 849,00 TL; Virtua Fighter 5 R.E.V.O. World Stage Demo: Free; Virtua Fighter 5 R.E.V.O. World Stage 30th Anniversary Edition: 2.149,00 TL","Virtua Fighter 5 R.E.V.O. World Stage Standard Edition; Virtua Fighter 5 R.E.V.O. World Stage Demo; Virtua Fighter 5 R.E.V.O. World Stage 30th Anniversary Edition",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10015221,2025-10-29,"Fighting",PEGI_12,"Virtua Fighter 5 R.E.V.O. World Stage; VF 30th Anniversary Swimsuit Costume; VF 30th Anniversary Soundtrack; Virtua Fighter Pre-Production Artwork; Legendary Pack; Yakuza Series Collaboration Pack; 30th Anniversary Ranking Titles",—,12
1305,PPSA35913,"CloverPit","Future Friends Games Limited","PS5",Нет,429,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10017298,2026-08-13,"Arcade",PEGI_12,"Стандартное издание",—,14
1306,PPSA27640,"Beneath","WIRED PRODUCTIONS LIMITED","PS5",Нет,849,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10013555,2025-10-27,"Action",PEGI_18,"Стандартное издание",—,11
1307,PPSA33213,"Beat The Champions","Purple Play LLC","PS5",Нет,849,00 TL,"Beat The Champions: 849,00 TL; Beat The Champions: 849,00 TL","Beat The Champions; Beat The Champions",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10016900,2026-05-28,"Sport",PEGI_3,"Стандартное издание",—,17
1308,PPSA09862,"Cosmonious High","OWLCHEMY LABS LLC.","PS5",Нет,849,00 TL,"Cosmonious High: 849,00 TL; Cosmonious High Demo: Free","Cosmonious High; Cosmonious High Demo",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10004600,2023-02-21,"Action",PEGI_3,"Стандартное издание",—,8
1309,CUSA06287,"Portal Knights","505 GAMES S.R.L.","PS4",Нет,699,00 TL,"Portal Knights - Legendary Edition: 629,40 TL; Portal Knights: Free","Portal Knights - Legendary Edition; Portal Knights",Нет,Да,"",https://store.playstation.com/en-tr/concept/224933,2017-06-04,"Role Playing Games",PEGI_7,"Стандартное издание",—,14
1310,PPSA19599,"3D Arcade Fishing","Markt+Technik Verlag GmbH","PS5",Нет,849,00 TL,"3D Arcade Fishing: 849,00 TL; 3D Arcade Fishing: 849,00 TL","3D Arcade Fishing; 3D Arcade Fishing",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10009598,2024-03-26,"Simulation",PEGI_3,"Стандартное издание",—,17
1311,PPSA04982,"A Monster's Expedition (Through Puzzling Exhibitions)","Draknek Limited","PS4, PS5",Нет,849,00 TL,"A Monster's Expedition (Through Puzzling Exhibitions): 849,00 TL; Game and Soundtrack Bundle: 1.049,00 TL; Puzzle Bundle: 1.575,00 TL","A Monster's Expedition (Through Puzzling Exhibitions); Game and Soundtrack Bundle; Puzzle Bundle",Нет,Да,"",https://store.playstation.com/en-tr/concept/10003653,2022-05-19,"Puzzle",PEGI_3,"A Monster's Expedition; AME Original Soundtrack; Bonfire Peaks; Patrick's Parabox",—,12
1312,CUSA15558,"Ghostbusters: The Video Game Remastered","MAD DOG GAMES LLC","PS4",Нет,428,67 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/233875,2019-10-03,"Shooter",PEGI_12,"Стандартное издание",—,8
1313,CUSA05346,"Battle Islands: Commanders","505 GAMES S.R.L.","PS4",Нет,Free,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/222086,2017-02-14,"Strategy",PEGI_12,"Стандартное издание",—,12
1314,PPSA35094,"CULTIC","Atari Inc.","PS5",Нет,849,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10017989,2026-07-23,"Shooter",PEGI_16,"Стандартное издание",—,17
1315,PPSA31177,"Fighting Force Collection","Limited Run Games, Inc.","PS5",Нет,849,00 TL,"Fighting Force Collection: 849,00 TL; Fighting Force Collection: 849,00 TL","Fighting Force Collection; Fighting Force Collection",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10015736,2026-01-22,"Action",PEGI_12,"Стандартное издание",—,10
1316,PPSA31210,"Dragon Is Dead","PM Studios","PS5",Нет,849,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10015753,2026-04-22,"Action",PEGI_16,"Стандартное издание",—,14
1317,PPSA37712,"EMPULSE","1047 Games, Inc.","PS5",Нет,849,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10019550,2026-07-01,"Shooter",PEGI_12,"Стандартное издание",—,14
1318,PPSA31815,"#DRIVE Rally","PM Studios","PS5",Нет,849,00 TL,"","",Нет,Да,"",https://store.playstation.com/en-tr/concept/10015922,2026-06-17,"Driving/Racing",PEGI_3,"Стандартное издание",—,14
1319,PPSA34363,"DEAD OR ALIVE 6 Last Round Core Fighters","Koei Tecmo Europe Ltd","PS5",Нет,1.749,00 TL,"DOA6LR Core Fighters (PS5): Free; DOA6 Last Round (PS5): 1.749,00 TL; DOA6: Core Fighters (PS4): Free","DOA6LR Core Fighters (PS5); DOA6 Last Round (PS5); DOA6: Core Fighters (PS4)",Нет,Да,"",https://store.playstation.com/en-tr/concept/231800,2026-06-24,"Fighting",PEGI_16,"DOA6 Last Round Core Fighters (PS5); DOA6LR Story Unlock Key; DOA6LR 25 Character Unlock Key; DOA6: Core Fighters (PS4)",—,10
1320,CUSA04549,"Farming Simulator 17","GIANTS SOFTWARE GMBH","PS4",Нет,849,00 TL,"Farming Simulator 17 - Premium Edition: 1.749,00 TL; Farming Simulator 17 - Platinum Edition: 1.299,00 TL; Farming Simulator 17: 849,00 TL","Farming Simulator 17 - Premium Edition; Farming Simulator 17 - Platinum Edition; Farming Simulator 17",Нет,Нет,"",https://store.playstation.com/en-tr/concept/216213,2016-10-24,"Family",PEGI_3,"Стандартное издание",—,9
1321,PPSA35689,"Flesh Made Fear","Assemble Entertainment GmbH","PS5",Нет,849,00 TL,"","",Нет,Нет,"",https://store.playstation.com/en-tr/concept/10018392,2026-06-24,"Horror",PEGI_18,"Стандартное издание",—,18
1322,PPSA36353,"Gurei","Astrolabe Games","PS5",Нет,849,00 TL,"Standard Edition: 849,00 TL; Gurei Demo: Free; Standard Edition: 849,00 TL","Standard Edition; Gurei Demo; Standard Edition",Нет,Да,"",https://store.playstation.com/en-tr/concept/10018780,2026-07-22,"Action",PEGI_12,"Стандартное издание",—,11
